ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			3051			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			3731			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			647			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			445			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			485			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			240			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		252			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		415			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		889			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			3172			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			3199			E
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		1433			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			1683			E
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		115			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			170			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			144			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		97			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			104			
2016-11-08	10	00000	0	1	ALCONA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			117			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			1801			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			1846			E
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		1385			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			1544			E
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		142			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			148			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			151			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		84			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			140			
2016-11-08	10	00000	0	2	ALGER	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			84			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			30366			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			31856			E
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		12992			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			14702			E
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		1714			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			1782			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			1600			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		983			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			1037			
2016-11-08	10	00000	0	3	ALLEGAN	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			958			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			6763			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			7100			E
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		3895			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			4619			E
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		420			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			427			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			434			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		327			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			271			
2016-11-08	10	00000	0	4	ALPENA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			311			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			7176			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			7619			E
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		3248			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			3853			E
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		340			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			357			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			343			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		220			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			288			
2016-11-08	10	00000	0	5	ANTRIM	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			238			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			3379			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			3556			E
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		1884			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			2290			E
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		207			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			240			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			279			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		178			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			158			
2016-11-08	10	00000	0	6	ARENAC	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			170			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			1550			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			1513			E
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		988			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			1089			E
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		85			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			108			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			122			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		85			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			90			
2016-11-08	10	00000	0	7	BARAGA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			81			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			16246			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			17180			E
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		6614			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			7686			E
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		915			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			991			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			1042			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		687			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			628			
2016-11-08	10	00000	0	8	BARRY	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			571			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			19607			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			20496			E
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		17384			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			20338			E
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		1366			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			1456			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			1618			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		851			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			929			
2016-11-08	10	00000	0	9	BAY	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			1148			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			4590			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			4885			E
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		3070			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			3458			E
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		248			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			254			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			238			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		157			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			322			
2016-11-08	10	00000	0	10	BENZIE	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			185			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			34881			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			34369			E
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		22877			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			24197			E
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		2144			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			2156			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			2166			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517938	Hewer	Richard	A.		1225			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	05	GRN	Green	517962	Redding	Latham			1374			
2016-11-08	10	00000	0	11	BERRIEN	Regent of the University of Michigan 8 Year Terms (2) Positions	06	NLP	Natural Law	517948	Abraham-Guzman	Bridgette			1347			
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517606	Meyers	Carl			9728			
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	01	REP	Republican	517851	Weiser	Ron			10031			E
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	506533	Deitch	Laurence	B.		3825			
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	02	DEM	Democratic	514235	Ilitch	Denise			4336			E
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517876	Hudler	James	Lewis		459			
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	517875	Jascob	John			489			
2016-11-08	10	00000	0	12	BRANCH	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	517935	Driscoll	Audra			613			
